district,min_similarity,max_similarity,similarity_range,most_similar
CT-01,0.0717200111544888,0.2537991922760985,0.1820791811216097,MD-02,NJ-01,IN-07,TX-34,FL-05,CT-03,MD-03,MN-04,NV-01,NJ-06,FL-23,OR-01,MI-12,WA-02,MD-08,TX-35,NJ-12,CA-41,MA-03,RI-01,ME-01,MD-05,TN-05,CO-02,NM-03
CT-02,0.1257583396836965,0.32292389196217736,0.19716555227848084,MI-09,RI-02,OR-04,DE-00,MA-09,MI-05,GA-02,WA-06,KY-03,FL-09,ME-01,MO-05,TX-15,CO-07,WA-10,IL-17,NM-03,TN-05,OR-05,NJ-06,NY-20,CT-03,CT-05,NY-03,FL-22
CT-03,0.1565076036491518,0.2781117940685005,0.1216041904193487,CT-01,NJ-06,MD-02,FL-05,OH-13,MI-12,TX-34,MI-05,NJ-01,MA-03,RI-02,TN-05,OH-09,KY-03,WA-02,ME-01,NM-03,IN-07,GA-02,OR-01,MI-09,DE-00,NV-01,MD-03,NY-20
CT-04,0.10730778163767983,0.25574768816159404,0.1484399065239142,IL-11,CA-26,IL-08,TX-15,CA-16,MD-06,CA-09,CO-02,FL-22,CA-52,AZ-09,CA-03,FL-09,MO-05,WA-01,CA-24,OR-01,WA-10,CO-07,TX-34,WA-02,CA-47,TN-05,GA-02,CA-41
CT-05,0.1321993570332322,0.29623136228292907,0.16403200524969686,NH-02,OR-05,NV-04,AZ-01,NY-03,CA-03,CO-07,IA-02,CA-36,IL-17,OR-04,CA-07,NH-01,WA-10,MD-06,WA-01,FL-09,TX-23,AZ-09,MA-09,FL-22,NY-18,MO-05,TX-15,MI-09
DE-00,0.11026422810685248,0.26060330005585114,0.15033907194899865,MI-09,ME-01,GA-02,FL-09,TX-15,WA-06,MO-05,NM-03,TN-05,WA-10,KY-03,CO-07,CT-02,NJ-06,FL-22,OR-01,RI-02,TX-34,CO-02,MI-05,MD-06,FL-23,MA-09,IL-08,WA-02
FL-01,0.08177866469929679,0.29142101845954765,0.20964235376025087,AZ-04,OK-04,MS-04,TN-08,TN-07,TX-12,SC-03,MO-07,KY-01,TN-02,AL-05,MO-03,WY-00,TX-01,KY-04,ID-01,AL-06,IN-03,MO-04,MS-01,OK-02,TN-03,IN-06,AL-03,WV-01
FL-02,0.28439996483825375,0.43434455217027884,0.1499445873320251,WV-03,TN-04,ND-00,IN-08,TN-03,WV-01,NC-11,MN-06,OH-06,NC-10,AL-03,WV-02,ID-01,FL-17,IN-04,ID-02,KY-04,WA-04,FL-11,IN-02,SD-00,IN-06,TX-27,TX-14,MS-01
FL-03,0.11955053324849703,0.20753214208888215,0.08798160884038513,CA-42,MO-02,TX-31,TX-06,OK-05,TX-10,TX-25,VA-01,IN-05,NC-05,AZ-06,NV-02,MI-02,NC-06,WA-05,NJ-04,CA-01,NC-08,TX-24,FL-08,CA-04,FL-06,TX-22,GA-07,CA-50
FL-04,0.15038376740858694,0.49818783104367387,0.3478040636350869,TX-05,OK-01,GA-03,AL-01,GA-10,GA-08,AZ-08,TX-03,CA-23,TN-02,TX-26,OH-08,MS-03,TX-12,TX-19,IL-18,TN-08,OK-04,FL-01,GA-11,TN-06,SC-04,TN-07,TX-04,GA-14
FL-05,0.11478061683054329,0.2708751742039126,0.1560945573733693,MD-02,MI-12,CT-01,NJ-01,MD-03,NJ-12,MD-05,OH-09,TX-35,CT-03,TX-34,MN-04,MD-08,FL-23,NJ-06,NV-01,WA-02,IN-07,NJ-09,MA-03,TN-05,OR-01,WI-02,CA-41,CA-53
FL-06,0.09986055277235352,0.18910214171182718,0.08924158893947366,NC-08,VA-05,WI-07,WI-08,FL-16,NC-05,SC-07,NC-06,WI-06,WA-05,VA-01,CO-03,OH-14,NC-07,MI-07,KY-06,MI-03,NC-13,OH-01,CA-01,CA-42,NC-02,OH-16,VA-07,TX-06
FL-07,0.1590875545100873,0.38106735625083404,0.22197980174074675,CA-49,NV-03,VA-10,MN-03,CA-39,MN-02,CA-10,NJ-07,NJ-05,IL-06,CA-45,WA-08,CA-48,CO-06,NJ-11,CA-21,MI-11,TX-23,IL-14,VA-07,OH-01,IA-03,CA-07,TX-07,NC-13
FL-08,0.0827200701160243,0.2011162599095358,0.1183961897935115,MI-02,OH-02,NC-03,FL-19,CO-04,FL-17,NJ-04,NC-10,KS-02,IN-05,SC-07,TX-27,OH-15,TX-14,VA-01,NE-01,SD-00,OH-16,CA-04,NC-11,OH-05,WI-08,MI-04,WI-05,TX-31
FL-09,0.11702691997997709,0.2377010938132174,0.12067417383324032,TX-15,MD-06,WA-10,FL-22,MO-05,GA-02,CA-03,CO-07,DE-00,WA-01,CA-09,MI-09,IL-08,CT-04,CA-24,CA-16,WA-06,IL-11,CO-02,AZ-09,TN-05,CA-36,KY-03,CA-26,MA-09
FL-10,0.2074277464564469,0.4856983837733043,0.2782706373168574,VA-04,CA-16,CA-26,IL-11,IL-10,CA-09,CA-47,CT-04,CA-41,IL-08,CA-52,MD-06,CA-03,MO-05,IN-07,CO-02,CA-24,TX-15,HI-01,RI-01,CA-53,WA-10,FL-22,WA-01,CO-07
FL-11,0.09320128754475449,0.21807443683293096,0.12487314928817647,IN-04,AL-03,MO-06,OH-04,MS-01,NC-03,SD-00,MD-01,MI-10,NC-11,FL-17,TN-03,KS-04,MO-04,IN-08,FL-19,MO-03,KY-04,IN-06,CO-04,WV-01,FL-08,NE-01,AL-05,TX-27
FL-12,0.10253410408249537,0.4351596955429121,0.33262559146041676,IL-16,GA-01,SC-02,VA-06,MS-03,SC-01,OH-07,TX-17,SC-04,FL-15,CO-05,CA-23,CA-08,TX-21,OH-08,NC-09,NE-01,OR-02,GA-11,AR-01,MI-10,NJ-04,TX-32,MI-02,IL-18
FL-13,0.26962014019727837,0.55914787903112,0.2895277388338416,CA-25,FL-27,KS-03,CA-31,FL-15,VA-10,FL-07,NJ-05,NC-09,NV-03,CA-49,NY-22,CA-10,NJ-07,CA-21,MN-03,MN-02,MI-08,TX-32,IA-03,WA-08,CO-06,NJ-02,NJ-11,OH-01
FL-14,0.10103063891711249,0.457881261900943,0.3568506229838305,IL-03,TX-28,IN-01,MA-08,MA-04,AZ-03,FL-05,CT-03,MS-02,VT-00,TN-05,OH-13,WI-03,VA-11,NY-17,KY-03,OH-09,CT-01,VA-03,MI-05,MD-02,MA-03,DE-00,TX-16,ME-01
FL-15,0.16958789940617813,0.462030589490566,0.2924426900843879,GA-01,NC-09,SC-01,KS-03,SC-02,TX-21,TX-32,FL-12,TX-17,IL-16,CA-08,VA-06,FL-03,OH-07,FL-13,CO-05,AK-00,CA-25,WA-05,OH-01,WI-06,MI-08,NC-06,AZ-06,MS-03
FL-16,0.07297026791783073,0.16948586961749942,0.09651560169966869,VA-05,MI-03,NC-08,VA-07,VA-01,KY-06,FL-06,NC-02,OH-01,NC-13,NC-07,NC-06,CO-03,NC-05,OH-14,WA-05,TX-06,IL-14,MI-06,CA-42,SC-07,NM-02,VA-02,WI-08,WA-03
FL-17,0.08527162482326694,0.2096732219430989,0.12440159711983195,NC-11,NC-10,SD-00,FL-08,TX-27,IN-08,TX-14,FL-19,NC-03,FL-11,IA-04,IN-02,CO-04,SC-07,IN-09,MN-06,OH-04,KS-02,MI-04,MI-02,CA-01,AL-03,KS-04,OH-02,IN-04
FL-18,0.24472100441114578,0.3992340541587103,0.15451304974756455,NE-02,MN-01,AZ-01,MN-08,AZ-02,TX-23,NH-01,NH-02,IL-12,MI-01,NJ-03,IA-03,AR-02,NC-13,ME-02,MI-07,IA-01,MI-11,GA-12,MI-08,OR-05,NY-01,IA-02,MI-06,NJ-05
FL-19,0.08414636058677773,0.21175547218430985,0.12760911159753213,NC-03,TX-27,FL-08,CO-04,WI-05,AZ-05,FL-17,NE-01,NC-11,NC-10,MI-02,KS-04,TX-14,FL-11,SD-00,AL-03,CA-50,MD-01,OH-02,MO-06,CA-04,IN-05,TX-25,TX-31,IN-04
FL-20,0.07538839847748455,0.3930846608874479,0.3176962624099634,OH-11,TX-30,TX-09,IL-04,MI-14,MI-13,GA-05,MO-01,WA-07,NJ-08,CA-12,TN-09,NJ-10,CA-14,IL-02,IL-07,GA-04,NY-14,MD-04,NY-05,MD-07,TX-18,NY-12,WI-04,NY-09
FL-21,0.18509188258808104,0.6208255088992398,0.43573362631115875,TX-20,MA-08,VA-03,VT-00,TX-28,FL-14,MA-05,IL-03,IN-01,TX-29,GA-13,MS-02,NC-12,NC-04,NY-26,NC-01,AL-07,SC-06,OH-09,CA-35,OH-13,CT-03,MA-04,FL-05,MI-12
FL-22,0.1266078986477542,0.22351773978814302,0.09690984114038881,IL-08,FL-09,CA-03,TX-15,WA-01,CA-09,WA-10,CO-07,GA-02,AZ-09,CT-04,WA-06,IL-11,MD-06,MO-05,CA-26,CO-02,CA-16,DE-00,CA-24,CA-36,CA-52,MI-09,KY-03,TX-34
FL-23,0.14797175406137494,0.265935668912615,0.11796391485124005,TX-34,NJ-01,CT-01,MN-04,MD-02,IN-07,OR-01,MD-08,WA-02,MD-03,FL-05,CO-02,TN-05,CA-41,IL-08,NJ-06,ME-01,IL-11,TX-15,CA-47,TX-35,DE-00,RI-01,GA-02,NM-03
FL-24,0.8287975084422009,1.180662644450141,0.35186513600794,CA-40,CA-29,CA-34,NY-07,CA-17,NY-14,NY-12,NY-05,NY-10,NY-09,MO-01,NY-08,NY-13,CA-35,MD-04,NY-16,MD-07,MI-14,OH-11,MI-13,TX-09,TX-30,TN-09,MA-07,TX-18
FL-25,0.3985665408686484,0.6360929339530507,0.23752639308440227,TX-03,AZ-08,GA-10,GA-08,AL-01,TX-05,OK-01,CA-23,CA-08,FL-04,SC-05,CA-22,MS-03,TX-17,SC-01,OH-12,CA-50,GA-03,NV-02,OR-02,FL-12,TX-21,TX-02,NJ-04,GA-01
FL-26,0.2170927681890854,0.4003570156747599,0.1832642474856745,CO-06,CA-21,CA-07,CA-24,NV-04,AZ-02,CA-10,TX-23,IL-10,WA-01,NH-02,IA-01,VA-10,NY-24,CA-52,MD-06,CA-09,MN-03,NH-01,IA-03,CT-05,CA-16,FL-09,CO-07,CA-03
FL-27,0.3575190493176553,0.6354340426039511,0.27791499328629576,FL-13,CA-25,KS-03,VA-10,TX-32,CA-21,FL-15,MN-03,CA-31,FL-07,WA-08,CA-39,CA-49,IL-06,NJ-07,CA-48,NC-09,CA-45,NJ-11,CO-06,VA-04,NJ-02,CA-10,MI-08,OH-01
GA-01,0.1390814172526293,0.42365536185087993,0.28457394459825064,SC-02,SC-01,FL-15,TX-17,FL-12,NC-09,TX-21,VA-06,IL-16,CA-08,MS-03,CO-05,SC-04,OH-07,TX-32,FL-03,KS-03,CA-23,AR-04,GA-11,AR-01,AZ-06,CA-50,MI-02,NJ-04
GA-02,0.1304435510096226,0.2394782871159722,0.10903473610634959,MI-09,DE-00,NJ-06,TX-15,FL-09,MO-05,KY-03,WA-06,TN-05,FL-22,TX-34,WA-10,NM-03,RI-02,CO-07,ME-01,WA-02,MD-06,CA-03,CO-02,CT-02,IL-08,OR-01,CA-09,MI-05
GA-03,0.1173287262353086,0.5463708607713263,0.42904213453601775,OK-01,AL-01,GA-08,GA-10,FL-04,TX-05,TX-03,AZ-08,GA-14,CA-23,TX-04,TX-19,TN-02,OH-08,TX-26,TX-08,IL-18,MS-03,GA-11,FL-01,TN-06,TX-12,TN-08,OK-04,TN-07
GA-04,0.11939933259863733,0.35704871166270863,0.2376493790640713,TX-33,CA-28,WI-04,CA-05,CA-20,OR-03,TX-09,MD-07,TX-30,TX-18,MD-04,CA-14,NJ-08,SC-06,MO-01,MN-05,MI-14,TN-09,CA-06,IL-01,CA-15,OH-11,FL-20,CA-19,NY-10
GA-05,0.14500244825519326,0.49102838576298213,0.34602593750778887,CA-12,IL-04,NJ-10,IL-07,OH-11,FL-20,CA-13,TX-09,TX-30,MI-13,MI-14,NY-05,WA-07,NY-07,NY-09,MA-07,NY-08,CA-37,MO-01,NJ-08,CA-14,NY-12,TN-09,IL-02,NY-14
GA-06,0.09277661343248099,0.2787629638241063,0.1859863503916253,GA-07,TX-22,TX-24,AZ-06,TX-07,TX-02,TX-10,MO-02,TX-31,CA-48,IN-05,IL-14,CA-42,CA-45,TX-06,CA-50,TX-25,OK-05,VA-07,CA-22,CA-04,VA-01,IL-06,NJ-11,OH-01
GA-07,0.08394653060132988,0.235973981616618,0.15202745101528814,TX-24,AZ-06,TX-10,GA-06,TX-22,MO-02,TX-31,CA-42,TX-06,TX-02,IN-05,TX-07,TX-25,OK-05,IL-14,CA-04,VA-01,VA-07,CA-48,FL-03,CA-50,NC-02,NC-06,OH-01,WA-05
GA-08,0.02848657578579775,0.5594274885988354,0.5309409128130377,AL-01,GA-10,GA-03,OK-01,TX-05,FL-04,TX-03,AZ-08,CA-23,MS-03,OH-08,IL-18,TX-26,TN-02,FL-25,GA-11,GA-14,SC-04,TX-12,TN-08,TX-19,FL-01,TX-04,OK-04,AL-05
GA-09,0.12124463905674353,0.6193251811447683,0.49808054208802477,KY-05,TN-01,NE-03,TX-36,OK-03,TX-11,TN-06,TX-04,TX-13,TX-19,AL-04,TX-08,TX-01,AL-06,GA-14,KS-01,IL-15,MO-08,KY-01,TN-02,TN-07,FL-01,AZ-04,WY-00,KY-02
GA-10,0.06909066507133944,0.5679808012820504,0.498890136210711,GA-08,AL-01,OK-01,GA-03,TX-05,FL-04,TX-03,AZ-08,CA-23,MS-03,FL-25,OH-08,IL-18,TX-26,GA-11,TN-02,SC-04,TX-12,GA-14,TN-08,AL-05,FL-01,OR-02,OK-04,TX-17
GA-11,0.1168662510094339,0.4079250789054285,0.2910588278959946,TX-26,SC-04,CA-23,OH-08,MS-03,KY-02,VA-06,TX-17,SC-02,TX-12,AR-01,KS-01,VA-09,CO-05,SC-01,IL-18,TN-02,IL-15,AZ-05,MD-01,FL-01,TN-08,TN-07,GA-01,OK-04
GA-12,0.14522596186632755,0.2561119677016285,0.11088600583530092,NC-07,KY-06,MI-01,IN-02,SC-07,FL-16,MI-03,MT-00,AR-02,NC-05,OH-16,WI-07,MI-07,NC-06,MN-06,NC-02,TX-14,NC-08,CA-01,NC-13,IL-12,KS-02,FL-06,VA-05,NC-10
GA-13,0.14469132662326367,0.5283546684046618,0.38366334178139816,AL-07,TX-29,AZ-07,MA-05,VA-03,OR-03,CA-28,SC-06,TX-33,NY-16,CA-05,CA-20,NC-12,GA-04,WI-04,HI-02,TX-20,NC-01,NJ-08,NC-04,TX-09,CA-06,CA-17,TX-30,NY-10
GA-14,0.10176996118698294,0.5698300865170248,0.4680601253300419,TX-04,AL-04,TX-08,TX-19,TX-11,KY-05,TN-01,TX-13,GA-03,OK-03,NE-03,TN-06,GA-09,TX-36,TX-01,OK-01,FL-04,AL-06,AL-01,GA-08,TX-05,TN-02,GA-10,KS-01,MO-08
HI-01,0.30572157267683947,0.4679001282325108,0.16217855555567134,NV-01,CA-38,RI-01,CA-27,CA-53,CA-41,NJ-12,MD-05,CA-47,OH-03,TX-35,IN-07,MD-08,MD-03,MI-12,WI-02,MD-02,NJ-01,IL-05,CT-01,MN-04,IL-09,WA-02,FL-10,NJ-09
HI-02,0.28939010003799365,0.4393138684357688,0.14992376839777516,CA-02,CA-06,CA-05,NC-01,SC-06,NJ-09,OR-03,CA-28,WA-09,NC-12,TX-33,CA-20,NC-04,CO-01,VA-03,WI-02,VT-00,NJ-08,CA-51,OH-09,MN-05,CA-15,AL-07,MA-05,AZ-07
IA-01,0.2006391786267079,0.3596664287920128,0.15902725016530492,IA-02,ME-02,NV-04,NH-02,CA-10,MN-08,IA-03,NH-01,NJ-03,AZ-02,TX-23,CO-06,MN-01,IL-12,IL-13,CA-07,MN-02,AZ-01,CT-05,FL-26,NE-02,NY-24,OR-05,MI-11,NJ-05
IA-02,0.1547260482271811,0.3437916229345909,0.1890655747074098,NH-02,IL-17,IA-01,NV-04,CT-05,OR-05,MN-08,OR-04,AZ-01,MN-01,NH-01,WA-10,CO-07,CA-07,TX-23,ME-02,CA-03,FL-09,CA-10,CA-36,NE-02,MD-06,WA-01,MI-09,CT-02
IA-03,0.12815213615074858,0.2518043089385088,0.12365217278776022,NJ-03,MI-11,MI-08,MI-06,IL-13,MN-02,VA-02,CA-10,NJ-02,NJ-07,CO-06,IL-12,AZ-02,NC-13,MI-03,CO-03,NH-01,MI-07,NV-03,WA-03,NJ-11,WA-08,ME-02,NY-11,TX-23
IA-04,0.13202102105346708,0.22977832795979689,0.0977573069063298,IN-02,WI-07,SC-07,FL-17,NC-10,MN-06,WI-08,NC-07,CA-01,IN-09,FL-06,MT-00,SD-00,NC-11,NC-05,OH-16,MI-04,TX-14,KY-06,KS-02,FL-08,NC-08,IN-08,WI-06,MI-01
ID-01,0.14973726990966552,0.264508846732959,0.11477157682329348,WV-01,KY-04,TN-03,IN-04,MO-03,AL-03,MO-07,AZ-04,SC-03,MO-04,IN-06,OK-04,TN-04,MO-06,FL-01,MS-01,MS-04,IN-03,AL-05,TN-08,KS-04,TN-07,TX-12,FL-11,ID-02
ID-02,0.20523917754658821,0.3303576698065295,0.12511849225994126,KS-04,UT-02,CO-04,AZ-05,TN-03,ID-01,IN-04,WI-05,FL-19,MO-06,AL-03,MD-01,TX-27,NC-11,SD-00,KY-04,FL-11,CA-04,NE-01,TX-25,FL-17,NC-03,IN-08,NC-10,KS-02
IL-01,0.10847598812640522,0.3667507600537456,0.2582747719273404,TX-18,MD-04,MD-07,TN-09,MO-01,MN-05,NJ-08,IL-02,CA-14,MI-14,CA-51,WI-04,CA-02,CA-06,CA-18,WA-09,GA-04,TX-33,CA-11,CO-01,TX-30,MI-13,CA-20,OR-03,CA-28
IL-02,0.15110307740082604,0.41649648257818467,0.26539340517735865,TN-09,NJ-08,MO-01,MI-14,IL-01,CA-14,TX-18,MD-04,MD-07,MI-13,WA-07,NY-12,TX-30,MN-05,CA-43,FL-20,TX-09,OH-11,NY-14,WI-04,CA-02,OR-03,IL-04,CA-28,CA-19
IL-03,0.10103063891711249,0.4653428198650969,0.3643121809479844,FL-14,TX-28,IN-01,MA-04,MA-08,CT-03,WI-03,OH-13,AZ-03,TN-05,FL-05,KY-03,MS-02,VT-00,MI-05,MA-03,NY-17,OH-09,CT-01,MI-09,MD-02,DE-00,CT-02,NJ-06,NM-03
IL-04,0.1328161911251786,0.43168157318213163,0.298865382056953,OH-11,FL-20,GA-05,TX-30,TX-09,CA-12,MI-14,MI-13,IL-07,WA-07,NJ-10,MO-01,NJ-08,CA-14,TN-09,NY-05,GA-04,NY-12,IL-02,MD-04,NY-09,NY-14,TX-18,MD-07,CA-13
IL-05,0.10634495756734312,0.3291618143102265,0.22281685674288337,VA-08,CO-01,CA-11,IL-09,CA-51,CA-18,WA-09,OH-03,WI-02,CA-38,CA-06,NC-04,MD-05,TX-35,NC-01,CA-27,NJ-12,NJ-09,CA-02,NC-12,MD-08,CA-53,MN-05,CA-30,CA-15
IL-06,0.0739799972965666,0.31567499109052016,0.24169499379395357,CA-45,CA-39,CA-48,NJ-11,WA-08,MN-03,IL-14,NJ-07,TX-07,OH-01,VA-07,CA-49,VA-02,VA-10,GA-06,WA-03,FL-07,GA-07,NM-02,OH-10,TX-24,MI-11,MO-02,VA-05,IL-13
IL-07,0.12732815870811923,0.5021243869799593,0.3747962282718401,NJ-10,CA-12,GA-05,CA-13,NY-05,IL-04,MI-13,OH-11,FL-20,NY-07,CA-37,MI-14,WA-07,NY-08,NY-09,TX-30,NY-13,MA-07,TX-09,NY-15,MO-01,IL-02,NY-12,TN-09,NJ-08
IL-08,0.08895819242767919,0.23495016492865037,0.14599197250097118,CA-09,IL-11,CA-16,CO-02,FL-22,CT-04,CA-26,WA-01,TX-15,CA-24,CA-03,CA-52,WA-10,CO-07,MD-06,MO-05,FL-09,TX-34,WA-02,AZ-09,OR-01,CA-47,IN-07,FL-23,CA-41
IL-09,0.14047982061491968,0.31754791764393603,0.17706809702901635,IL-05,WI-02,CA-11,VA-08,CO-01,CA-38,CA-27,OH-03,TX-35,CA-18,WA-09,CA-51,NJ-12,NC-04,MD-05,MD-08,CA-53,NC-01,NC-12,NJ-09,MN-04,MD-03,CA-06,NV-01,MI-12
IL-10,0.19089759034623774,0.37820969051572434,0.1873121001694866,CA-24,CA-52,CA-16,CA-09,IL-08,CA-26,IL-11,WA-01,CT-04,VA-04,MD-06,CO-02,FL-26,CA-47,FL-22,CA-03,CA-07,TX-15,CO-07,WA-10,FL-09,MO-05,CA-21,AZ-09,FL-10
IL-11,0.09220151842567456,0.23758644742493215,0.1453849289992576,CA-16,IL-08,CT-04,CA-09,CO-02,CA-26,TX-15,MO-05,CA-47,MD-06,FL-22,CA-41,WA-02,IN-07,TX-34,CA-03,WA-10,WA-01,OR-01,CA-24,CA-52,FL-09,CO-07,NM-01,FL-23
IL-12,0.15878397274284328,0.28243101812655075,0.12364704538370747,MI-07,ME-02,MI-01,IL-13,MI-06,NJ-03,NY-01,IA-03,MI-11,CO-03,MI-03,GA-12,NY-23,MN-08,NY-11,NC-13,WI-07,VA-05,FL-16,MI-08,FL-06,VA-02,NC-07,AR-02,MT-00
IL-13,0.09653242978398496,0.24443150369786634,0.14789907391388138,VA-02,MI-06,NJ-03,MI-03,MI-11,IA-03,FL-16,WA-03,MI-08,VA-05,NC-13,OH-01,CO-03,NJ-02,NJ-11,IL-12,VA-07,OH-14,NJ-07,WA-08,MI-07,NC-02,NM-02,IL-14,AR-02
IL-14,0.09493160695995839,0.2013031047947348,0.1063714978347764,VA-07,OH-01,CA-48,NJ-11,CA-45,CA-42,VA-05,MO-02,NM-02,FL-16,VA-01,WA-03,IL-06,MI-03,NJ-07,WA-05,GA-07,NC-02,NV-02,TX-06,OH-14,TX-10,VA-02,NC-08,TX-24
IL-15,0.1858379670573265,0.4242735976053659,0.23843563054803943,KY-02,OH-08,KS-01,TN-06,NE-03,VA-09,TX-36,TN-07,TN-02,MO-08,KY-01,AZ-04,TX-26,SC-04,OK-04,GA-11,FL-01,TN-01,TN-08,TX-01,AR-01,SC-03,OK-03,MO-07,TX-12
IL-16,0.10253410408249537,0.45582121563722766,0.3532871115547323,FL-12,OH-07,GA-01,VA-06,SC-02,SC-01,MS-03,SC-04,TX-17,CO-05,FL-15,NC-09,CA-23,CA-08,TX-21,NE-01,OR-02,OH-08,TX-32,AR-01,GA-11,MI-02,MI-04,NJ-04,WI-05
IL-17,0.19388599743148027,0.3287748469697765,0.13488884953829622,IA-02,WA-10,CT-05,OR-04,CA-03,CO-07,NH-02,CA-36,MI-09,OR-05,MO-05,GA-02,WA-06,FL-09,RI-02,FL-22,CT-02,NV-04,DE-00,MD-06,WA-01,TX-15,CA-09,MA-09,AZ-09
IL-18,0.16793659517806117,0.2915129328177397,0.12357633763967854,MD-01,OR-02,TX-12,MO-06,WI-05,NE-01,AL-05,TN-08,IN-03,SC-03,MS-01,OK-04,MO-04,TN-02,MO-03,TN-07,KY-04,NC-03,FL-11,AZ-05,IN-04,AL-03,MI-10,CA-23,KS-04
IN-01,0.1765321518166024,0.41140735363505604,0.23487520181845364,TX-28,FL-14,IL-03,CT-03,MA-04,OH-13,MS-02,FL-05,MI-05,MA-08,AZ-03,VT-00,CT-01,OH-09,NY-17,WI-03,TN-05,MD-02,NJ-06,DE-00,KY-03,ME-01,MI-09,NJ-01,CT-02
IN-02,0.1114485082897031,0.22015903342811075,0.10871052513840765,NC-07,IA-04,TX-14,SC-07,MT-00,NC-10,KY-06,MN-06,CA-01,NC-05,FL-17,IN-09,KS-02,GA-12,WI-07,MI-01,OH-16,NC-08,TX-27,NC-11,FL-06,FL-08,VA-01,NC-06,WI-08
IN-03,0.12508984770955628,0.24882594318117224,0.12373609547161596,MO-03,MO-04,SC-03,MS-01,TN-08,MO-06,KY-04,IN-06,OK-04,TN-07,TN-03,TX-12,MD-01,IN-04,AZ-04,AL-03,MS-04,IL-18,AL-05,WV-01,FL-11,ID-01,FL-01,TN-02,MO-07
IN-04,0.08839456996897488,0.21626939219408745,0.12787482222511257,AL-03,FL-11,TN-03,MO-06,MS-01,MO-04,KS-04,MO-03,KY-04,MD-01,IN-06,WV-01,OH-04,SD-00,IN-08,ID-01,AL-05,NC-11,IN-03,NC-03,CO-04,MI-10,FL-17,FL-19,SC-03
IN-05,0.08986272864764348,0.19660933345088163,0.10674660480323815,MO-02,TX-31,VA-01,AZ-06,MI-02,TX-10,OH-02,CA-42,TX-06,NJ-04,OK-05,NV-02,TX-25,FL-08,CA-22,GA-07,OH-12,CA-04,FL-03,TX-24,CA-50,TX-02,NM-02,OH-15,TX-14
IN-06,0.0871230164767038,0.2645652093530062,0.17744219287630242,MO-03,MO-04,KY-04,MS-01,WV-01,IN-03,TN-03,IN-04,MO-06,SC-03,AL-03,FL-11,OH-04,ID-01,MD-01,TN-08,OK-04,AZ-04,MO-07,AL-05,IN-08,ND-00,TN-07,MS-04,OK-02
IN-07,0.12278456743418537,0.2448954674958277,0.12211090006164232,NJ-01,TX-34,CA-41,CT-01,MD-02,WA-02,NJ-06,CO-02,RI-01,MD-03,IL-11,FL-23,NV-01,CA-47,OR-01,MO-05,TX-15,MD-08,CA-16,MN-04,IL-08,NM-03,CA-53,CA-09,FL-05
IN-08,0.12330085157856782,0.24264820213634394,0.11934735055777612,NC-11,FL-17,SD-00,FL-11,OH-04,IN-04,NC-10,MN-06,TN-03,AL-03,ND-00,OH-06,TX-27,MS-01,CO-04,WV-01,IA-04,IN-02,MO-06,IN-06,KS-04,TN-04,FL-19,NC-03,MO-04
IN-09,0.16658526345388422,0.263781310937678,0.09719604748379376,IN-02,CA-01,TX-27,MT-00,FL-17,IA-04,NC-05,TX-14,NC-10,SD-00,NC-11,NC-07,NC-08,SC-07,AL-02,FL-03,TX-25,FL-06,FL-08,KY-06,OK-05,TX-06,IN-08,KS-02,NC-06
